Zespol,Slupek,Lines,RealTime,TimeTable
2148,01,111,2024-01-18 17:45:52,17:50:00
2148,01,111,2024-01-18 17:47:58,17:50:00
2148,01,111,2024-01-18 17:48:53,17:50:00
2148,01,111,2024-01-18 18:24:12,18:26:00
2148,07,117,2024-01-18 18:19:06,18:17:00
2148,07,123,2024-01-18 18:10:58,18:08:00
2148,04,219,2024-01-18 18:06:05,18:09:00
2148,05,311,2024-01-18 17:48:01,17:51:00
2148,10,411,2024-01-18 18:02:05,17:56:00
2148,02,507,2024-01-18 18:22:10,18:21:00
2148,02,507,2024-01-18 18:24:12,18:21:00
2148,02,507,2024-01-18 18:24:12,18:31:00
2148,02,507,2024-01-18 18:26:13,18:21:00
2148,02,507,2024-01-18 18:26:13,18:31:00
2148,02,507,2024-01-18 18:27:09,18:21:00
2148,02,507,2024-01-18 18:27:09,18:31:00
2148,02,507,2024-01-18 18:28:14,18:21:00
2148,02,507,2024-01-18 18:28:14,18:31:00
2148,02,507,2024-01-18 18:29:05,18:21:00
2148,02,507,2024-01-18 18:29:05,18:31:00
2148,02,507,2024-01-18 18:14:11,18:11:00
2148,02,507,2024-01-18 18:14:11,18:21:00
2148,03,509,2024-01-18 17:43:48,17:37:00
2148,03,509,2024-01-18 17:43:48,17:45:00
2152,02,146,2024-01-18 18:35:17,18:37:00
2153,01,147,2024-01-18 17:59:04,17:56:00
2173,02,161,2024-01-18 18:36:11,18:35:00
2179,01,213,2024-01-18 17:44:55,17:43:00
2184,01,161,2024-01-18 18:31:08,18:24:00
2184,01,161,2024-01-18 18:32:08,18:24:00
2184,01,161,2024-01-18 17:57:21,17:54:00
2184,01,161,2024-01-18 18:01:05,17:54:00
2184,01,161,2024-01-18 18:02:04,17:54:00
2184,01,161,2024-01-18 18:17:10,18:24:00
2184,01,161,2024-01-18 18:20:08,18:24:00
2184,01,161,2024-01-18 18:22:10,18:24:00
2188,03,213,2024-01-18 18:02:00,18:03:00
2188,03,219,2024-01-18 18:15:03,18:18:00
2207,01,147,2024-01-18 17:43:49,17:50:00
2214,02,146,2024-01-18 18:14:11,18:08:00
2222,01,115,2024-01-18 18:02:05,18:06:00
2237,03,L20,2024-01-18 18:34:10,18:33:00
2237,03,L51,2024-01-18 18:02:00,17:59:00
2242,52,L51,2024-01-18 18:31:10,18:28:00
2249,02,146,2024-01-18 17:44:59,17:42:00
2250,02,168,2024-01-18 17:48:55,17:51:00
2259,01,202,2024-01-18 18:08:04,18:01:00
2259,01,202,2024-01-18 18:08:04,18:16:00
2259,01,202,2024-01-18 18:10:06,18:16:00
2259,01,202,2024-01-18 18:11:03,18:16:00
2259,01,202,2024-01-18 18:14:10,18:16:00
2259,01,202,2024-01-18 17:43:48,17:46:00
2261,01,305,2024-01-18 17:52:56,18:00:00
2263,02,143,2024-01-18 18:34:12,18:29:00
2263,02,143,2024-01-18 18:34:12,18:39:00
2272,02,173,2024-01-18 17:52:52,17:51:00
2275,03,147,2024-01-18 18:07:06,18:01:00
2275,01,411,2024-01-18 18:20:08,18:15:00
2276,01,115,2024-01-18 18:35:10,18:32:00
2277,04,183,2024-01-18 17:50:48,17:49:00
2281,01,173,2024-01-18 17:42:53,17:38:00
2281,01,173,2024-01-18 17:42:53,17:50:00
2282,01,173,2024-01-18 17:58:58,18:00:00
2282,02,514,2024-01-18 18:20:08,18:17:00
2285,03,514,2024-01-18 17:57:39,18:04:00
2285,03,514,2024-01-18 17:58:59,18:04:00
2285,03,514,2024-01-18 18:26:14,18:34:00
2285,03,514,2024-01-18 18:27:09,18:34:00
2285,03,514,2024-01-18 18:28:14,18:34:00
2285,03,514,2024-01-18 18:29:09,18:34:00
2285,03,514,2024-01-18 18:30:15,18:34:00
2285,03,514,2024-01-18 18:31:13,18:34:00
2285,03,514,2024-01-18 18:32:10,18:34:00
2293,01,704,2024-01-18 18:30:12,18:28:00
2295,02,502,2024-01-18 18:30:16,18:29:00
2296,01,722,2024-01-18 17:59:53,17:55:00
2313,03,123,2024-01-18 18:13:00,18:11:00
2313,02,147,2024-01-18 17:48:54,17:50:00
2313,01,213,2024-01-18 17:55:54,17:54:00
2322,01,183,2024-01-18 18:10:08,18:04:00
2322,01,183,2024-01-18 18:10:08,18:16:00
2325,02,722,2024-01-18 17:57:02,17:49:00
2349,02,502,2024-01-18 18:00:01,17:57:00
2349,02,502,2024-01-18 18:00:01,18:08:00
2362,01,141,2024-01-18 18:03:01,17:57:00
2378,02,183,2024-01-18 18:05:05,18:00:00
2378,02,183,2024-01-18 18:05:05,18:12:00
2379,01,183,2024-01-18 17:42:49,17:35:00
2379,01,183,2024-01-18 17:42:49,17:47:00
2379,01,183,2024-01-18 17:43:48,17:47:00
2379,01,183,2024-01-18 17:44:59,17:47:00
2379,01,183,2024-01-18 17:45:52,17:47:00
2379,01,183,2024-01-18 18:24:12,18:23:00
2379,01,183,2024-01-18 18:30:15,18:23:00
2379,01,183,2024-01-18 18:30:15,18:35:00
2379,01,183,2024-01-18 18:31:13,18:23:00
2379,01,183,2024-01-18 18:31:13,18:35:00
2379,01,183,2024-01-18 18:32:10,18:35:00
2379,01,183,2024-01-18 17:55:01,17:47:00
2379,01,183,2024-01-18 17:55:01,17:59:00
2379,01,183,2024-01-18 17:55:56,17:59:00
2379,01,183,2024-01-18 17:57:02,17:59:00
2379,01,183,2024-01-18 18:08:04,18:11:00
2379,01,183,2024-01-18 18:14:11,18:11:00
2379,01,183,2024-01-18 18:18:06,18:11:00
2379,01,183,2024-01-18 18:18:06,18:23:00
2385,01,213,2024-01-18 18:33:18,18:36:00
2431,01,730,2024-01-18 17:48:55,17:53:00
2440,03,173,2024-01-18 17:52:45,17:50:00
2440,03,173,2024-01-18 17:54:54,17:50:00
2440,03,173,2024-01-18 17:54:54,18:02:00
2440,03,173,2024-01-18 17:55:42,17:50:00
2440,03,173,2024-01-18 17:55:42,18:02:00
2440,03,173,2024-01-18 17:57:01,17:50:00
2440,03,173,2024-01-18 17:57:01,18:02:00
2440,03,173,2024-01-18 17:57:48,17:50:00
2440,03,173,2024-01-18 17:57:48,18:02:00
2440,03,173,2024-01-18 18:00:59,18:02:00
2440,03,173,2024-01-18 18:04:05,18:02:00
2440,03,173,2024-01-18 18:04:52,18:02:00
2440,03,173,2024-01-18 18:21:57,18:15:00
2440,03,173,2024-01-18 18:21:57,18:30:00
2440,03,173,2024-01-18 18:24:03,18:30:00
2440,03,173,2024-01-18 18:25:55,18:30:00
2440,03,173,2024-01-18 18:31:11,18:30:00
2440,03,173,2024-01-18 18:31:59,18:30:00
2440,03,173,2024-01-18 18:33:02,18:30:00
2440,03,173,2024-01-18 18:34:06,18:30:00
2440,03,173,2024-01-18 18:35:09,18:30:00
2440,03,173,2024-01-18 18:36:12,18:30:00
2440,03,173,2024-01-18 18:38:02,18:30:00
2440,03,173,2024-01-18 18:38:02,18:45:00
2440,03,173,2024-01-18 18:40:09,18:45:00
2440,05,502,2024-01-18 17:43:49,17:51:00
2440,05,502,2024-01-18 17:44:59,17:51:00
2440,05,502,2024-01-18 17:47:58,17:51:00
2440,05,502,2024-01-18 17:48:55,17:51:00
2440,05,502,2024-01-18 18:29:09,18:32:00
2440,05,502,2024-01-18 18:08:04,18:02:00
2440,05,502,2024-01-18 18:08:04,18:11:00
2440,05,502,2024-01-18 18:10:09,18:02:00
2440,05,502,2024-01-18 18:10:09,18:17:00
2440,05,502,2024-01-18 18:11:05,18:17:00
2440,05,502,2024-01-18 18:13:05,18:11:00
2440,05,502,2024-01-18 18:13:05,18:17:00
2440,05,502,2024-01-18 18:14:12,18:11:00
2440,05,502,2024-01-18 18:14:12,18:17:00
2440,05,502,2024-01-18 18:17:09,18:11:00
2442,01,199,2024-01-18 17:43:47,17:41:00
2822,02,L22,2024-01-18 17:43:49,17:42:00
2845,02,L47,2024-01-18 18:10:06,18:07:00
2868,02,L51,2024-01-18 17:50:00,17:55:00
2868,02,L51,2024-01-18 17:52:55,17:55:00
2869,03,L51,2024-01-18 18:07:08,18:04:00
2869,03,L51,2024-01-18 18:07:08,18:05:00
2869,03,L51,2024-01-18 18:05:59,18:04:00
2870,01,L51,2024-01-18 18:11:03,18:08:00
3001,02,138,2024-01-18 18:03:00,18:01:00
3001,01,167,2024-01-18 18:14:10,18:10:00
3001,03,222,2024-01-18 18:32:09,18:31:00
3002,04,168,2024-01-18 18:18:03,18:22:00
3003,01,222,2024-01-18 17:42:52,17:36:00
3009,15,108,2024-01-18 18:13:01,18:17:00
3009,16,165,2024-01-18 17:50:01,17:42:00
3009,16,165,2024-01-18 17:50:01,17:57:00
3009,16,165,2024-01-18 17:50:01,17:42:00
3009,16,165,2024-01-18 17:50:01,17:57:00
3009,16,165,2024-01-18 17:50:01,17:42:00
3009,16,165,2024-01-18 17:50:01,17:57:00
3009,15,217,2024-01-18 17:45:44,17:38:00
3009,15,217,2024-01-18 17:45:44,17:48:00
3011,06,193,2024-01-18 18:04:05,18:02:00
3011,06,193,2024-01-18 18:04:05,18:12:00
3012,04,136,2024-01-18 17:52:56,17:50:00
3013,03,504,2024-01-18 18:19:09,18:15:00
3013,03,504,2024-01-18 18:19:09,18:25:00
3014,02,739,2024-01-18 17:47:58,17:41:00
3014,02,739,2024-01-18 17:47:58,17:53:00
3015,01,709,2024-01-18 18:27:09,18:25:00
3015,01,709,2024-01-18 18:27:09,18:35:00
3017,01,709,2024-01-18 18:30:14,18:28:00
3017,01,709,2024-01-18 18:30:14,18:38:00
3019,01,709,2024-01-18 18:21:54,18:18:00
3019,01,709,2024-01-18 18:21:54,18:28:00
3019,02,709,2024-01-18 18:31:59,18:26:00
3021,01,727,2024-01-18 18:17:10,18:16:00
3022,01,709,2024-01-18 18:36:13,18:33:00
3022,01,709,2024-01-18 18:36:13,18:43:00
3022,01,739,2024-01-18 18:33:16,18:28:00
3022,01,739,2024-01-18 18:33:16,18:38:00
3023,01,709,2024-01-18 17:48:39,17:45:00
3023,01,709,2024-01-18 17:48:39,17:51:00
3025,03,L39,2024-01-18 18:40:14,18:42:00
3026,51,166,2024-01-18 18:07:07,18:06:00
3028,51,172,2024-01-18 18:09:01,18:12:00
3029,01,166,2024-01-18 17:48:52,17:51:00
3033,55,164,2024-01-18 18:24:12,18:22:00
3039,04,108,2024-01-18 18:38:13,18:35:00
3039,04,217,2024-01-18 18:08:00,18:07:00
3040,01,317,2024-01-18 18:32:08,18:31:00
3044,07,116,2024-01-18 17:59:03,17:55:00
3044,07,116,2024-01-18 17:59:03,18:05:00
3044,07,116,2024-01-18 18:30:15,18:25:00
3044,07,116,2024-01-18 18:30:15,18:35:00
3044,07,116,2024-01-18 18:31:11,18:25:00
3044,07,116,2024-01-18 18:31:11,18:35:00
3044,07,116,2024-01-18 18:32:07,18:25:00
3044,07,116,2024-01-18 18:32:07,18:35:00
3044,07,116,2024-01-18 18:33:12,18:25:00
3044,07,116,2024-01-18 18:33:12,18:35:00
3044,03,163,2024-01-18 17:42:54,17:49:00
3044,04,180,2024-01-18 18:35:16,18:28:00
3044,04,180,2024-01-18 18:35:16,18:42:00
3044,03,264,2024-01-18 18:32:08,18:38:00
3044,03,264,2024-01-18 18:34:09,18:38:00
3044,03,264,2024-01-18 18:36:09,18:38:00
3045,01,251,2024-01-18 18:32:10,18:30:00
3046,02,139,2024-01-18 18:19:09,18:17:00
3057,02,159,2024-01-18 18:08:02,18:06:00
3058,54,131,2024-01-18 18:38:15,18:35:00
3058,54,131,2024-01-18 18:38:15,18:42:00
3058,01,180,2024-01-18 18:35:16,18:34:00
3059,02,162,2024-01-18 18:17:10,18:10:00
3059,02,162,2024-01-18 18:17:10,18:25:00
3059,01,185,2024-01-18 18:07:05,18:04:00
3059,02,187,2024-01-18 17:42:52,17:41:00
3061,02,131,2024-01-18 17:43:50,17:36:00
3061,02,131,2024-01-18 17:43:50,17:51:00
3061,02,131,2024-01-18 18:40:16,18:36:00
3061,02,131,2024-01-18 18:40:16,18:44:00
3061,02,162,2024-01-18 18:08:59,18:07:00
3062,01,185,2024-01-18 17:54:57,17:53:00
3065,05,131,2024-01-18 18:10:08,18:08:00
3065,05,131,2024-01-18 18:10:08,18:15:00
3065,05,131,2024-01-18 17:42:51,17:38:00
3065,05,131,2024-01-18 17:42:51,17:45:00
3065,05,131,2024-01-18 17:44:58,17:38:00
3065,05,131,2024-01-18 18:27:04,18:30:00
3065,05,131,2024-01-18 18:28:12,18:30:00
3079,04,107,2024-01-18 18:16:50,18:09:00
3079,04,107,2024-01-18 18:16:50,18:24:00
3079,04,107,2024-01-18 18:17:51,18:24:00
3079,04,107,2024-01-18 18:19:11,18:24:00
3079,04,107,2024-01-18 18:19:51,18:24:00
3079,04,107,2024-01-18 18:21:11,18:24:00
3079,04,107,2024-01-18 18:21:51,18:24:00
3079,04,107,2024-01-18 17:45:50,17:39:00
3079,04,107,2024-01-18 17:45:50,17:54:00
3079,04,107,2024-01-18 17:47:58,17:54:00
3079,04,159,2024-01-18 18:29:09,18:34:00
3085,52,141,2024-01-18 18:19:07,18:12:00
3085,52,141,2024-01-18 18:19:07,18:27:00
3088,02,119,2024-01-18 18:21:13,18:19:00
3092,01,189,2024-01-18 18:21:02,18:20:00
3092,01,189,2024-01-18 18:21:02,18:28:00
3092,01,189,2024-01-18 18:08:04,18:04:00
3092,01,189,2024-01-18 18:08:04,18:12:00
3095,02,503,2024-01-18 18:33:16,18:32:00
3097,02,189,2024-01-18 17:50:01,17:47:00
3097,02,189,2024-01-18 17:50:01,17:55:00
3097,02,317,2024-01-18 18:27:04,18:33:00
3098,02,189,2024-01-18 18:34:09,18:28:00
3098,02,189,2024-01-18 18:34:09,18:36:00
3099,02,148,2024-01-18 18:29:06,18:27:00
3104,01,165,2024-01-18 17:49:53,17:53:00
3104,01,165,2024-01-18 18:36:08,18:38:00
3104,01,331,2024-01-18 18:02:05,18:01:00
3120,08,179,2024-01-18 18:02:59,17:58:00
3120,08,179,2024-01-18 18:02:59,18:08:00
3120,06,193,2024-01-18 18:09:00,18:10:00
3120,05,715,2024-01-18 17:57:02,17:50:00
3121,04,401,2024-01-18 18:22:10,18:21:00
3122,03,179,2024-01-18 18:34:00,18:33:00
3131,02,136,2024-01-18 18:32:06,18:26:00
3131,02,136,2024-01-18 18:32:06,18:36:00
3134,03,263,2024-01-18 18:28:14,18:26:00
3134,03,263,2024-01-18 17:57:57,17:56:00
3134,03,263,2024-01-18 17:59:03,17:56:00
3134,03,263,2024-01-18 18:01:05,17:56:00
3134,03,263,2024-01-18 18:02:05,17:56:00
3134,03,263,2024-01-18 18:04:09,17:56:00
3134,03,263,2024-01-18 18:04:09,18:11:00
3134,03,263,2024-01-18 18:06:02,18:11:00
3134,03,263,2024-01-18 18:07:10,18:11:00
3134,03,263,2024-01-18 17:48:50,17:41:00
3134,03,263,2024-01-18 17:48:50,17:56:00
3134,01,504,2024-01-18 18:17:51,18:19:00
3142,22,503,2024-01-18 18:19:12,18:14:00
3142,22,503,2024-01-18 18:19:12,18:24:00
3142,22,503,2024-01-18 18:20:06,18:14:00
3142,22,503,2024-01-18 18:20:06,18:24:00
3152,01,263,2024-01-18 17:45:53,17:51:00
3152,01,263,2024-01-18 18:19:10,18:21:00
3156,02,164,2024-01-18 18:09:02,18:07:00
3160,05,L-4,2024-01-18 17:54:59,17:57:00
3161,02,709,2024-01-18 17:43:46,17:41:00
3161,02,709,2024-01-18 17:43:46,17:47:00
3162,03,709,2024-01-18 17:55:01,17:52:00
3162,03,709,2024-01-18 17:55:01,17:58:00
3162,04,709,2024-01-18 18:08:03,18:03:00
3162,04,709,2024-01-18 18:08:03,18:15:00
3162,04,709,2024-01-18 18:14:14,18:09:00
3162,04,709,2024-01-18 18:14:14,18:21:00
3180,02,710,2024-01-18 18:35:05,18:33:00
3184,01,710,2024-01-18 17:45:46,17:42:00
3184,01,710,2024-01-18 17:45:46,17:52:00
3191,01,709,2024-01-18 18:10:00,18:07:00
3191,01,709,2024-01-18 18:10:00,18:13:00
3193,02,710,2024-01-18 17:44:49,17:48:00
3195,04,504,2024-01-18 18:28:15,18:27:00
3195,04,504,2024-01-18 18:14:57,18:07:00
3195,04,504,2024-01-18 18:14:57,18:17:00
3196,02,163,2024-01-18 18:31:13,18:30:00
3228,08,168,2024-01-18 18:36:12,18:41:00
3231,01,174,2024-01-18 18:33:12,18:30:00
3231,01,174,2024-01-18 18:33:12,18:40:00
3239,01,168,2024-01-18 18:04:05,18:01:00
3240,05,308,2024-01-18 18:18:04,18:17:00
3243,06,136,2024-01-18 17:59:56,17:55:00
3243,06,136,2024-01-18 17:59:56,18:07:00
3243,01,165,2024-01-18 18:24:04,18:22:00
3244,02,136,2024-01-18 17:57:56,17:53:00
3244,02,136,2024-01-18 17:57:56,18:05:00
3247,02,136,2024-01-18 18:28:10,18:31:00
3248,03,193,2024-01-18 18:05:58,18:04:00
3248,03,193,2024-01-18 18:05:58,18:14:00
3248,02,401,2024-01-18 18:05:03,18:01:00
3248,02,401,2024-01-18 18:05:03,18:11:00
3248,02,402,2024-01-18 17:59:03,17:52:00
3248,02,402,2024-01-18 17:59:03,18:02:00
3254,01,189,2024-01-18 18:18:05,18:10:00
3254,01,189,2024-01-18 18:18:05,18:26:00
3258,01,218,2024-01-18 18:38:15,18:35:00
3259,01,136,2024-01-18 17:57:01,17:55:00
3259,01,136,2024-01-18 17:57:01,18:05:00
3266,01,138,2024-01-18 18:33:16,18:38:00
3267,71,193,2024-01-18 18:17:04,18:15:00
3267,71,193,2024-01-18 17:52:55,17:50:00
3267,71,193,2024-01-18 17:54:56,17:50:00
3267,71,193,2024-01-18 17:54:56,18:02:00
3267,71,193,2024-01-18 17:55:52,17:50:00
3267,71,193,2024-01-18 17:55:52,18:02:00
3267,71,193,2024-01-18 17:56:57,17:50:00
3267,71,193,2024-01-18 17:56:57,18:02:00
3267,71,193,2024-01-18 17:58:59,18:02:00
3268,01,165,2024-01-18 18:10:04,18:09:00
3270,01,165,2024-01-18 18:29:08,18:24:00
3279,02,401,2024-01-18 17:48:50,17:41:00
3279,02,401,2024-01-18 17:48:50,17:47:00
3279,02,401,2024-01-18 17:48:50,17:51:00
3279,02,401,2024-01-18 17:48:50,17:57:00
3292,01,179,2024-01-18 18:34:11,18:33:00
3292,04,185,2024-01-18 17:42:50,17:46:00
3299,03,148,2024-01-18 18:30:13,18:32:00
3343,01,148,2024-01-18 17:50:56,17:48:00
3346,02,739,2024-01-18 18:05:59,18:00:00
3346,02,739,2024-01-18 18:05:59,18:12:00
3349,02,739,2024-01-18 18:07:06,18:00:00
3349,02,739,2024-01-18 18:07:06,18:12:00
3354,02,217,2024-01-18 18:20:08,18:17:00
3354,02,217,2024-01-18 18:20:08,18:27:00
3354,02,522,2024-01-18 17:57:55,17:56:00
3369,01,742,2024-01-18 17:48:54,17:47:00
3370,01,L-1,2024-01-18 17:42:56,17:41:00
3400,02,179,2024-01-18 18:19:10,18:18:00
3400,02,179,2024-01-18 18:20:08,18:18:00
3400,02,179,2024-01-18 18:20:08,18:28:00
3400,02,179,2024-01-18 18:21:07,18:18:00
3400,02,179,2024-01-18 18:21:07,18:28:00
3400,02,179,2024-01-18 18:22:02,18:18:00
3400,02,179,2024-01-18 18:22:02,18:28:00
3400,02,179,2024-01-18 18:24:07,18:18:00
3400,02,179,2024-01-18 18:24:07,18:28:00
3400,02,179,2024-01-18 18:26:13,18:18:00
3400,02,179,2024-01-18 18:26:13,18:28:00
3400,02,179,2024-01-18 17:49:55,17:48:00
3400,02,179,2024-01-18 17:49:55,17:58:00
3400,02,179,2024-01-18 17:50:56,17:48:00
3400,02,179,2024-01-18 17:50:56,17:58:00
3400,02,179,2024-01-18 17:52:56,17:48:00
3400,02,179,2024-01-18 17:52:56,17:58:00
3400,02,179,2024-01-18 17:55:01,17:48:00
3400,02,179,2024-01-18 17:55:01,17:58:00
3400,02,179,2024-01-18 17:55:56,17:48:00
3400,02,179,2024-01-18 17:55:56,17:58:00
3400,02,179,2024-01-18 17:56:59,17:58:00
3400,01,504,2024-01-18 18:01:04,18:05:00
3400,01,504,2024-01-18 18:02:01,18:05:00
3400,01,504,2024-01-18 18:36:06,18:35:00
3400,01,504,2024-01-18 18:38:13,18:35:00
3400,01,504,2024-01-18 18:40:06,18:35:00
3431,01,710,2024-01-18 18:10:03,18:02:00
3431,01,710,2024-01-18 18:10:03,18:12:00
3438,02,L39,2024-01-18 18:08:05,18:00:00
3449,02,L52,2024-01-18 18:08:01,18:03:00
3464,02,707,2024-01-18 18:30:08,18:27:00
3470,01,166,2024-01-18 18:14:10,18:16:00
3750,05,L13,2024-01-18 18:10:08,18:12:00
3757,01,L19,2024-01-18 17:59:00,17:57:00
3838,02,L-5,2024-01-18 18:11:02,18:09:00
3951,02,L39,2024-01-18 18:06:02,18:05:00
3951,02,L39,2024-01-18 18:08:00,18:05:00
4001,15,128,2024-01-18 18:04:04,18:02:00
4001,15,128,2024-01-18 18:04:04,18:12:00
4001,03,158,2024-01-18 18:18:00,18:14:00
4001,15,175,2024-01-18 17:44:58,17:46:00
4005,10,208,2024-01-18 17:59:58,17:53:00
4005,10,208,2024-01-18 17:59:58,18:08:00
4005,10,208,2024-01-18 18:05:59,18:00:00
4005,10,208,2024-01-18 18:05:59,18:08:00
4005,10,208,2024-01-18 18:10:08,18:08:00
4005,10,208,2024-01-18 18:10:08,18:15:00
4005,12,208,2024-01-18 17:48:55,17:53:00
4005,12,208,2024-01-18 18:20:08,18:23:00
4006,02,414,2024-01-18 18:01:03,17:56:00
4011,05,189,2024-01-18 18:21:13,18:13:00
4011,05,189,2024-01-18 18:21:13,18:29:00
4011,05,189,2024-01-18 18:40:17,18:37:00
4011,05,189,2024-01-18 18:40:17,18:45:00
4011,06,401,2024-01-18 17:57:02,17:54:00
4011,06,401,2024-01-18 17:57:02,18:04:00
4015,09,154,2024-01-18 18:00:01,18:03:00
4018,01,733,2024-01-18 17:47:58,17:46:00
4027,02,172,2024-01-18 17:43:50,17:46:00
4027,02,172,2024-01-18 18:13:02,18:16:00
4027,02,172,2024-01-18 18:17:10,18:16:00
4029,55,143,2024-01-18 18:26:11,18:24:00
4029,55,143,2024-01-18 18:26:11,18:34:00
4029,55,143,2024-01-18 18:28:12,18:24:00
4029,55,143,2024-01-18 18:28:12,18:34:00
4029,55,143,2024-01-18 18:29:08,18:24:00
4029,55,143,2024-01-18 18:29:08,18:34:00
4029,55,143,2024-01-18 18:30:15,18:24:00
4029,55,143,2024-01-18 18:30:15,18:34:00
4029,55,143,2024-01-18 18:31:12,18:24:00
4029,55,143,2024-01-18 18:31:12,18:34:00
4029,55,143,2024-01-18 18:32:06,18:24:00
4029,55,143,2024-01-18 18:32:06,18:34:00
4029,01,175,2024-01-18 18:21:14,18:19:00
4029,01,175,2024-01-18 18:21:14,18:29:00
4029,01,175,2024-01-18 18:10:09,18:09:00
4032,02,128,2024-01-18 17:47:56,17:49:00
4034,01,175,2024-01-18 17:57:00,17:56:00
4035,04,154,2024-01-18 17:42:49,17:46:00
4037,01,188,2024-01-18 18:34:11,18:36:00
4037,03,189,2024-01-18 18:17:09,18:09:00
4037,03,189,2024-01-18 18:17:09,18:25:00
4037,04,189,2024-01-18 18:11:03,18:04:00
4038,01,175,2024-01-18 17:47:55,17:43:00
4038,01,175,2024-01-18 17:47:55,17:53:00
4040,71,148,2024-01-18 18:30:15,18:32:00
4044,01,172,2024-01-18 17:49:54,17:51:00
4044,03,182,2024-01-18 18:06:59,18:00:00
4044,03,182,2024-01-18 18:06:59,18:10:00
4044,03,182,2024-01-18 18:08:00,18:00:00
4044,03,182,2024-01-18 18:08:00,18:10:00
4044,03,182,2024-01-18 18:09:00,18:10:00
4044,03,182,2024-01-18 18:27:09,18:20:00
4044,03,182,2024-01-18 18:27:09,18:30:00
4044,03,182,2024-01-18 18:28:14,18:20:00
4044,03,182,2024-01-18 18:28:14,18:30:00
4044,02,187,2024-01-18 18:04:09,18:06:00
4046,02,127,2024-01-18 17:45:51,17:52:00
4048,04,178,2024-01-18 18:04:05,18:01:00
4048,04,178,2024-01-18 18:04:05,18:11:00
4048,04,178,2024-01-18 18:27:09,18:21:00
4048,01,228,2024-01-18 17:59:03,17:57:00
4048,71,ZA1,2024-01-18 18:09:02,18:03:00
4051,01,208,2024-01-18 18:01:03,17:59:00
4051,01,208,2024-01-18 18:01:03,18:06:00
4084,01,189,2024-01-18 18:10:07,18:08:00
4084,01,189,2024-01-18 18:10:07,18:16:00
4088,01,189,2024-01-18 18:28:14,18:26:00
4088,01,189,2024-01-18 18:28:14,18:34:00
4088,02,189,2024-01-18 18:14:11,18:10:00
4088,02,189,2024-01-18 18:14:11,18:18:00
4089,01,401,2024-01-18 18:38:15,18:34:00
4090,01,187,2024-01-18 17:59:02,18:03:00
4090,01,189,2024-01-18 18:32:07,18:30:00
4090,01,189,2024-01-18 18:32:07,18:38:00
4090,02,401,2024-01-18 17:55:56,17:50:00
4090,02,401,2024-01-18 17:55:56,17:54:00
4090,02,401,2024-01-18 17:55:56,18:00:00
4090,02,401,2024-01-18 17:55:56,18:04:00
4091,01,187,2024-01-18 17:57:52,18:02:00
4092,03,187,2024-01-18 18:17:05,18:16:00
4092,04,187,2024-01-18 18:19:09,18:21:00
4092,02,191,2024-01-18 18:13:03,18:11:00
4094,02,178,2024-01-18 17:49:58,17:43:00
4094,02,178,2024-01-18 17:49:58,17:53:00
4094,02,178,2024-01-18 18:15:08,18:13:00
4094,02,178,2024-01-18 18:15:08,18:23:00
4094,02,207,2024-01-18 18:31:10,18:26:00
4101,02,178,2024-01-18 18:28:14,18:23:00
4107,01,186,2024-01-18 17:55:01,17:54:00
4108,01,186,2024-01-18 18:07:09,18:04:00
4110,01,191,2024-01-18 18:19:08,18:17:00
4119,02,157,2024-01-18 17:49:58,17:51:00
4123,02,191,2024-01-18 18:14:09,18:09:00
4123,02,191,2024-01-18 18:14:09,18:19:00
