Zespol,Slupek,Lines,RealTime,TimeTable
4123,02,401,2024-01-18 17:48:49,17:43:00
4123,02,401,2024-01-18 17:48:49,17:53:00
4125,02,191,2024-01-18 18:31:09,18:27:00
4125,02,191,2024-01-18 18:31:09,18:37:00
4125,02,191,2024-01-18 18:08:03,18:07:00
4129,03,220,2024-01-18 18:19:11,18:18:00
4130,01,191,2024-01-18 18:07:58,18:13:00
4130,01,191,2024-01-18 18:08:58,18:13:00
4130,01,191,2024-01-18 18:10:08,18:13:00
4130,01,191,2024-01-18 18:10:58,18:13:00
4130,02,207,2024-01-18 17:49:59,17:47:00
4130,02,207,2024-01-18 17:50:55,17:47:00
4130,02,207,2024-01-18 17:52:56,17:47:00
4130,02,207,2024-01-18 17:55:55,18:02:00
4130,02,207,2024-01-18 17:57:57,18:02:00
4130,02,207,2024-01-18 17:59:04,18:02:00
4130,02,207,2024-01-18 17:59:59,18:02:00
4130,02,207,2024-01-18 18:03:01,18:02:00
4130,02,207,2024-01-18 18:04:08,18:02:00
4130,02,207,2024-01-18 18:05:02,18:02:00
4130,02,207,2024-01-18 18:13:01,18:17:00
4130,02,207,2024-01-18 18:21:14,18:17:00
4143,02,154,2024-01-18 18:34:11,18:29:00
4144,01,317,2024-01-18 18:07:58,18:04:00
4147,02,148,2024-01-18 18:14:49,18:09:00
4155,02,706,2024-01-18 17:47:55,17:46:00
4157,02,706,2024-01-18 17:49:57,17:46:00
4158,01,728,2024-01-18 18:22:08,18:19:00
4171,02,715,2024-01-18 17:57:57,17:54:00
4171,02,715,2024-01-18 17:57:57,17:56:00
4176,01,715,2024-01-18 18:34:10,18:28:00
4176,01,715,2024-01-18 18:34:10,18:30:00
4183,02,220,2024-01-18 18:10:07,18:09:00
4199,01,191,2024-01-18 18:04:05,18:00:00
4211,01,401,2024-01-18 18:24:12,18:21:00
4211,01,401,2024-01-18 18:24:12,18:31:00
4213,51,127,2024-01-18 18:07:07,18:03:00
4213,01,189,2024-01-18 17:59:02,17:53:00
4213,01,189,2024-01-18 17:59:02,18:01:00
4213,01,189,2024-01-18 18:09:00,18:01:00
4213,01,189,2024-01-18 18:09:00,18:17:00
4213,02,189,2024-01-18 18:32:10,18:29:00
4213,02,189,2024-01-18 18:32:10,18:37:00
4214,01,178,2024-01-18 17:48:54,17:46:00
4214,01,178,2024-01-18 17:48:54,17:56:00
4214,01,189,2024-01-18 18:28:13,18:26:00
4214,01,189,2024-01-18 18:28:13,18:34:00
4216,06,194,2024-01-18 18:32:09,18:28:00
4217,21,129,2024-01-18 18:34:12,18:36:00
4218,02,517,2024-01-18 17:43:50,17:39:00
4219,02,401,2024-01-18 18:02:58,18:00:00
4219,02,401,2024-01-18 18:02:58,18:10:00
4221,04,401,2024-01-18 18:28:14,18:27:00
4221,03,517,2024-01-18 17:45:55,17:43:00
4221,03,517,2024-01-18 17:47:58,17:43:00
4221,03,517,2024-01-18 17:48:55,17:43:00
4221,03,517,2024-01-18 17:50:01,17:43:00
4221,03,517,2024-01-18 17:55:01,17:59:00
4221,03,517,2024-01-18 17:55:56,17:59:00
4221,03,517,2024-01-18 17:57:02,17:59:00
4221,03,517,2024-01-18 17:57:57,17:59:00
4222,02,127,2024-01-18 17:55:54,17:50:00
4224,01,127,2024-01-18 17:43:50,17:37:00
4224,01,127,2024-01-18 17:45:54,17:53:00
4224,01,127,2024-01-18 17:47:57,17:53:00
4224,01,127,2024-01-18 18:02:58,18:08:00
4224,01,127,2024-01-18 18:13:02,18:08:00
4224,01,127,2024-01-18 18:14:11,18:08:00
4224,01,127,2024-01-18 18:15:07,18:08:00
4224,01,127,2024-01-18 18:15:07,18:23:00
4224,01,127,2024-01-18 18:18:02,18:23:00
4224,01,127,2024-01-18 18:35:10,18:38:00
4224,05,220,2024-01-18 18:18:06,18:17:00
4224,06,220,2024-01-18 17:52:54,17:51:00
4228,01,187,2024-01-18 17:42:52,17:47:00
4228,01,194,2024-01-18 18:28:14,18:24:00
4232,02,717,2024-01-18 18:27:08,18:25:00
4251,02,707,2024-01-18 18:02:03,17:58:00
4258,04,178,2024-01-18 18:11:04,18:05:00
4258,04,178,2024-01-18 18:11:04,18:15:00
4258,04,178,2024-01-18 17:52:53,17:45:00
4258,04,178,2024-01-18 17:52:53,17:55:00
4275,01,L-3,2024-01-18 17:57:00,17:50:00
4303,02,154,2024-01-18 17:44:58,17:48:00
4304,02,154,2024-01-18 17:43:49,17:48:00
4308,01,207,2024-01-18 18:35:17,18:39:00
4309,01,207,2024-01-18 18:15:07,18:09:00
4310,02,208,2024-01-18 17:50:55,17:49:00
4310,02,208,2024-01-18 17:50:55,17:57:00
4311,02,208,2024-01-18 18:34:06,18:27:00
4312,01,208,2024-01-18 18:02:05,18:05:00
4327,71,220,2024-01-18 18:08:02,18:05:00
4327,71,220,2024-01-18 18:09:02,18:05:00
4327,71,220,2024-01-18 18:10:07,18:05:00
4327,71,220,2024-01-18 18:11:02,18:05:00
4327,71,220,2024-01-18 18:15:07,18:20:00
4327,71,220,2024-01-18 18:18:02,18:20:00
4340,01,194,2024-01-18 17:45:56,17:41:00
4340,01,194,2024-01-18 17:45:56,17:53:00
4342,54,177,2024-01-18 18:07:08,18:10:00
4349,01,711,2024-01-18 18:02:05,18:08:00
4349,01,711,2024-01-18 18:03:01,18:08:00
4349,01,711,2024-01-18 18:05:04,18:08:00
5003,10,190,2024-01-18 18:13:03,18:10:00
5003,10,190,2024-01-18 18:13:03,18:18:00
5011,07,Z26,2024-01-18 17:43:49,17:47:00
5012,06,189,2024-01-18 18:30:14,18:22:00
5012,06,189,2024-01-18 18:30:14,18:38:00
5016,01,716,2024-01-18 18:20:07,18:16:00
5017,01,714,2024-01-18 18:07:07,18:04:00
5021,02,194,2024-01-18 18:29:02,18:28:00
5023,02,129,2024-01-18 18:19:10,18:12:00
5026,02,171,2024-01-18 18:35:05,18:37:00
5026,01,190,2024-01-18 18:08:03,18:00:00
5026,01,190,2024-01-18 18:08:03,18:07:00
5026,01,190,2024-01-18 18:08:03,18:15:00
5028,01,136,2024-01-18 18:40:07,18:43:00
5028,02,523,2024-01-18 18:12:52,18:11:00
5028,02,523,2024-01-18 18:12:52,18:18:00
5028,03,523,2024-01-18 18:20:08,18:18:00
5028,03,523,2024-01-18 18:20:08,18:25:00
5032,02,523,2024-01-18 17:55:01,17:48:00
5032,02,523,2024-01-18 17:55:01,18:03:00
5032,02,523,2024-01-18 17:47:57,17:40:00
5032,02,523,2024-01-18 17:47:57,17:55:00
5034,71,149,2024-01-18 17:55:00,18:01:00
5034,71,149,2024-01-18 17:55:55,18:01:00
5034,71,729,2024-01-18 18:28:14,18:33:00
5036,02,106,2024-01-18 18:10:53,18:05:00
5036,02,106,2024-01-18 18:10:53,18:14:00
5040,09,105,2024-01-18 18:01:05,17:53:00
5040,09,105,2024-01-18 18:01:05,17:59:00
5040,09,105,2024-01-18 18:01:05,18:05:00
5042,01,105,2024-01-18 18:38:12,18:33:00
5042,01,105,2024-01-18 18:38:12,18:42:00
5043,02,105,2024-01-18 18:08:58,18:02:00
5043,02,105,2024-01-18 18:08:58,18:07:00
5043,02,105,2024-01-18 18:08:58,18:13:00
5043,05,186,2024-01-18 17:49:55,17:46:00
5043,05,186,2024-01-18 17:49:55,17:56:00
5045,01,105,2024-01-18 18:11:01,18:08:00
5045,01,105,2024-01-18 18:11:01,18:17:00
5046,02,105,2024-01-18 18:02:58,17:55:00
5046,02,105,2024-01-18 18:02:58,18:01:00
5046,02,105,2024-01-18 18:02:58,18:07:00
5047,02,105,2024-01-18 17:48:55,17:43:00
5047,02,105,2024-01-18 17:48:55,17:55:00
5048,02,105,2024-01-18 18:05:58,18:01:00
5048,02,105,2024-01-18 18:05:58,18:07:00
5048,02,105,2024-01-18 18:05:58,18:13:00
5048,02,105,2024-01-18 18:40:15,18:37:00
5048,02,105,2024-01-18 18:40:15,18:44:00
5049,02,105,2024-01-18 18:07:08,18:01:00
5049,02,105,2024-01-18 18:07:08,18:06:00
5049,02,105,2024-01-18 18:07:08,18:12:00
5049,01,189,2024-01-18 17:44:56,17:38:00
5049,01,189,2024-01-18 17:44:56,17:46:00
5050,02,149,2024-01-18 17:50:56,17:52:00
5050,53,177,2024-01-18 17:43:50,17:36:00
5050,53,177,2024-01-18 17:43:50,17:46:00
5050,04,712,2024-01-18 18:11:00,18:09:00
5050,04,719,2024-01-18 18:07:06,18:06:00
5059,02,122,2024-01-18 18:35:15,18:27:00
5059,02,122,2024-01-18 18:35:15,18:37:00
5059,02,177,2024-01-18 17:57:00,17:53:00
5059,02,177,2024-01-18 17:57:00,18:03:00
5060,01,112,2024-01-18 17:43:47,17:37:00
5060,02,122,2024-01-18 17:47:43,17:49:00
5060,01,177,2024-01-18 18:34:12,18:29:00
5060,01,177,2024-01-18 18:34:12,18:39:00
5061,02,122,2024-01-18 17:43:50,17:42:00
5061,02,122,2024-01-18 17:43:50,17:52:00
5061,02,523,2024-01-18 18:00:01,17:53:00
5061,02,523,2024-01-18 18:00:01,18:08:00
5062,02,112,2024-01-18 18:38:12,18:36:00
5062,02,112,2024-01-18 17:42:53,17:36:00
5062,02,112,2024-01-18 17:42:53,17:46:00
5062,02,184,2024-01-18 18:13:02,18:08:00
5062,02,184,2024-01-18 18:13:02,18:20:00
5065,02,122,2024-01-18 18:10:05,18:07:00
5065,02,122,2024-01-18 18:10:05,18:17:00
5071,04,129,2024-01-18 18:20:08,18:13:00
5072,03,197,2024-01-18 17:52:58,17:47:00
5072,03,197,2024-01-18 17:52:58,17:57:00
5079,01,149,2024-01-18 18:11:01,18:10:00
5083,01,149,2024-01-18 18:20:07,18:25:00
5091,01,713,2024-01-18 17:45:55,17:43:00
5092,01,716,2024-01-18 18:21:10,18:18:00
5096,02,136,2024-01-18 18:27:06,18:25:00
5096,01,186,2024-01-18 17:59:01,17:57:00
5096,01,186,2024-01-18 17:59:01,18:07:00
5097,02,167,2024-01-18 18:17:08,18:13:00
5097,02,167,2024-01-18 18:17:08,18:25:00
5098,01,197,2024-01-18 18:02:58,17:56:00
5098,01,197,2024-01-18 18:02:58,18:06:00
5100,03,167,2024-01-18 17:59:01,17:57:00
5101,01,197,2024-01-18 17:42:40,17:38:00
5101,01,197,2024-01-18 17:42:40,17:48:00
5102,02,122,2024-01-18 18:22:05,18:21:00
5104,02,129,2024-01-18 18:01:06,17:59:00
5104,06,190,2024-01-18 17:55:01,17:48:00
5105,01,129,2024-01-18 18:09:01,18:03:00
5108,02,189,2024-01-18 17:57:02,17:49:00
5108,02,189,2024-01-18 17:57:02,17:56:00
5108,02,189,2024-01-18 17:57:02,18:03:00
5109,02,189,2024-01-18 17:57:56,17:56:00
5109,02,189,2024-01-18 17:57:56,18:03:00
5109,02,743,2024-01-18 18:00:58,17:59:00
5110,01,523,2024-01-18 18:02:05,17:55:00
5110,01,523,2024-01-18 18:02:05,18:10:00
5124,03,136,2024-01-18 17:42:53,17:41:00
5124,03,136,2024-01-18 17:42:53,17:51:00
5124,03,136,2024-01-18 17:43:43,17:41:00
5124,03,136,2024-01-18 17:43:43,17:51:00
5124,03,136,2024-01-18 17:44:53,17:41:00
5124,03,136,2024-01-18 17:44:53,17:51:00
5124,03,136,2024-01-18 17:45:53,17:41:00
5124,03,136,2024-01-18 17:45:53,17:51:00
5124,03,136,2024-01-18 17:47:53,17:41:00
5124,03,136,2024-01-18 17:47:53,17:51:00
5124,03,136,2024-01-18 17:48:53,17:41:00
5124,03,136,2024-01-18 17:48:53,17:51:00
5124,03,136,2024-01-18 17:49:53,17:51:00
5138,01,713,2024-01-18 18:38:06,18:37:00
5138,01,713,2024-01-18 18:40:16,18:37:00
5138,01,713,2024-01-18 17:59:02,18:06:00
5138,01,713,2024-01-18 17:59:52,18:06:00
5138,01,713,2024-01-18 18:01:02,18:06:00
5138,01,713,2024-01-18 18:02:02,18:06:00
5138,01,713,2024-01-18 18:02:53,18:06:00
5138,01,713,2024-01-18 18:04:03,18:06:00
5138,01,713,2024-01-18 18:04:52,18:06:00
5150,03,201,2024-01-18 18:24:12,18:23:00
5151,01,197,2024-01-18 18:14:10,18:09:00
5151,01,197,2024-01-18 18:14:10,18:19:00
5152,01,197,2024-01-18 18:13:05,18:09:00
5152,01,197,2024-01-18 18:13:05,18:19:00
5152,02,197,2024-01-18 17:49:57,17:43:00
5152,02,197,2024-01-18 17:49:57,17:53:00
5155,04,111,2024-01-18 18:33:13,18:29:00
5155,04,111,2024-01-18 18:33:13,18:41:00
5155,04,180,2024-01-18 17:50:53,17:48:00
5155,04,180,2024-01-18 18:27:08,18:24:00
5157,02,111,2024-01-18 18:10:06,18:06:00
5157,02,111,2024-01-18 18:10:06,18:18:00
5157,02,180,2024-01-18 18:08:01,18:01:00
5157,02,180,2024-01-18 18:08:01,18:13:00
5157,02,180,2024-01-18 18:38:11,18:37:00
5157,02,180,2024-01-18 18:28:14,18:25:00
5159,02,180,2024-01-18 18:34:07,18:37:00
5161,10,112,2024-01-18 18:21:12,18:18:00
5161,12,220,2024-01-18 18:14:08,18:16:00
5162,01,167,2024-01-18 18:15:04,18:23:00
5162,01,167,2024-01-18 18:17:10,18:23:00
5162,01,167,2024-01-18 18:21:10,18:23:00
5163,01,167,2024-01-18 18:29:06,18:23:00
5192,04,220,2024-01-18 18:11:04,18:10:00
5214,01,122,2024-01-18 18:19:06,18:12:00
5214,01,122,2024-01-18 18:19:06,18:22:00
5801,01,743,2024-01-18 18:17:06,18:13:00
6001,02,116,2024-01-18 18:13:01,18:11:00
6001,02,116,2024-01-18 18:13:01,18:21:00
6003,05,114,2024-01-18 17:47:58,17:44:00
6003,09,114,2024-01-18 18:31:10,18:25:00
6003,01,116,2024-01-18 18:02:56,18:04:00
6003,08,157,2024-01-18 18:27:07,18:25:00
6003,18,181,2024-01-18 18:21:12,18:27:00
6003,18,181,2024-01-18 18:28:14,18:27:00
6003,18,181,2024-01-18 18:32:07,18:27:00
6003,18,181,2024-01-18 18:33:16,18:27:00
6005,12,110,2024-01-18 18:40:16,18:44:00
6008,01,197,2024-01-18 18:28:15,18:24:00
6008,01,197,2024-01-18 18:28:15,18:34:00
6013,05,103,2024-01-18 17:59:00,18:00:00
6020,02,112,2024-01-18 18:07:07,18:05:00
6020,02,112,2024-01-18 18:07:07,18:15:00
6021,02,110,2024-01-18 18:32:07,18:31:00
6021,02,112,2024-01-18 18:08:03,18:07:00
6026,05,116,2024-01-18 18:33:15,18:30:00
6026,05,116,2024-01-18 18:33:15,18:40:00
6026,05,121,2024-01-18 18:08:00,18:05:00
6026,05,203,2024-01-18 17:55:55,17:52:00
6029,01,210,2024-01-18 17:57:02,17:52:00
6040,06,122,2024-01-18 18:06:00,18:03:00
6040,06,122,2024-01-18 18:06:00,18:13:00
6042,05,186,2024-01-18 17:43:50,17:40:00
6042,05,186,2024-01-18 17:43:50,17:50:00
6042,06,186,2024-01-18 18:38:11,18:34:00
6045,07,103,2024-01-18 17:59:57,17:56:00
6045,07,103,2024-01-18 17:59:57,18:08:00
6046,05,112,2024-01-18 18:13:03,18:11:00
6046,05,112,2024-01-18 18:13:03,18:21:00
6046,06,112,2024-01-18 18:19:10,18:15:00
6046,06,112,2024-01-18 18:19:10,18:25:00
6046,06,112,2024-01-18 17:57:00,17:55:00
6046,06,112,2024-01-18 17:57:00,18:05:00
6046,06,112,2024-01-18 17:48:55,17:45:00
6046,06,112,2024-01-18 17:48:55,17:55:00
6047,03,180,2024-01-18 18:09:02,18:07:00
6048,01,114,2024-01-18 18:40:16,18:38:00
6048,06,171,2024-01-18 17:54:59,18:00:00
6048,06,171,2024-01-18 17:55:49,18:00:00
6048,06,171,2024-01-18 17:56:59,18:00:00
6048,06,171,2024-01-18 17:57:48,18:00:00
6053,01,110,2024-01-18 18:11:02,18:10:00
6057,04,103,2024-01-18 17:52:51,17:51:00
6057,04,210,2024-01-18 18:31:10,18:30:00
6059,21,150,2024-01-18 18:18:04,18:10:00
6059,21,150,2024-01-18 18:18:04,18:20:00
6059,23,156,2024-01-18 17:47:52,17:45:00
6059,23,156,2024-01-18 18:09:01,18:15:00
6059,23,156,2024-01-18 18:21:09,18:15:00
6075,06,132,2024-01-18 18:17:09,18:16:00
6078,02,122,2024-01-18 18:31:13,18:30:00
6082,06,122,2024-01-18 18:22:09,18:25:00
6082,06,157,2024-01-18 18:04:05,18:07:00
6082,06,157,2024-01-18 18:05:06,18:07:00
6086,03,185,2024-01-18 18:17:07,18:16:00
6086,02,197,2024-01-18 18:31:07,18:28:00
6087,02,197,2024-01-18 18:35:15,18:28:00
6087,02,197,2024-01-18 18:35:15,18:40:00
6088,01,122,2024-01-18 18:36:02,18:29:00
6088,01,122,2024-01-18 18:36:02,18:39:00
6088,02,122,2024-01-18 18:07:05,18:04:00
6088,02,122,2024-01-18 18:07:05,18:14:00
6090,02,180,2024-01-18 18:17:10,18:11:00
6090,02,180,2024-01-18 18:17:10,18:23:00
6090,02,180,2024-01-18 17:44:58,17:47:00
6090,02,180,2024-01-18 17:42:53,17:35:00
6090,02,180,2024-01-18 17:42:53,17:47:00
6091,01,180,2024-01-18 18:17:10,18:16:00
6098,01,122,2024-01-18 18:40:12,18:34:00
6098,01,122,2024-01-18 18:40:12,18:44:00
6099,01,114,2024-01-18 18:33:16,18:28:00
6112,03,712,2024-01-18 18:29:05,18:28:00
6115,01,714,2024-01-18 17:59:57,17:57:00
6116,01,210,2024-01-18 18:27:07,18:32:00
6116,01,210,2024-01-18 17:50:52,17:47:00
6116,01,210,2024-01-18 17:54:58,17:47:00
6116,01,210,2024-01-18 17:54:58,18:02:00
6116,01,210,2024-01-18 17:55:55,18:02:00
6116,01,210,2024-01-18 17:59:03,18:02:00
6116,01,210,2024-01-18 17:59:57,18:02:00
6116,01,210,2024-01-18 18:13:02,18:17:00
6116,01,210,2024-01-18 18:14:10,18:17:00
6120,02,210,2024-01-18 17:44:55,17:42:00
6121,02,210,2024-01-18 18:15:06,18:12:00
6131,01,122,2024-01-18 18:13:05,18:11:00
6131,01,122,2024-01-18 18:13:05,18:21:00
6131,02,122,2024-01-18 18:14:05,18:13:00
6131,02,180,2024-01-18 17:50:01,17:44:00
6131,02,180,2024-01-18 17:50:01,17:56:00
6132,01,103,2024-01-18 18:36:11,18:34:00
6132,01,180,2024-01-18 17:59:03,17:57:00
6133,02,181,2024-01-18 18:14:08,18:11:00
6136,01,185,2024-01-18 18:18:02,18:17:00
6143,01,250,2024-01-18 17:50:00,17:49:00
6145,01,114,2024-01-18 18:26:12,18:22:00
6166,02,719,2024-01-18 18:01:03,17:54:00
6166,02,719,2024-01-18 18:01:03,18:09:00
6166,02,719,2024-01-18 18:02:04,17:54:00
6166,02,719,2024-01-18 18:02:04,18:09:00
6166,02,719,2024-01-18 18:05:04,18:09:00
6166,02,719,2024-01-18 18:06:00,18:09:00
6166,02,719,2024-01-18 18:07:05,18:09:00
6171,02,714,2024-01-18 18:24:10,18:23:00
6190,01,203,2024-01-18 17:59:02,17:55:00
6191,01,203,2024-01-18 18:28:10,18:25:00
6223,02,114,2024-01-18 17:54:59,17:57:00
6657,01,750,2024-01-18 18:28:13,18:31:00
6806,02,150,2024-01-18 18:08:02,18:10:00
6806,02,150,2024-01-18 18:08:02,18:15:00
6809,02,150,2024-01-18 17:42:53,17:35:00
6809,02,150,2024-01-18 17:42:53,17:40:00
6809,02,150,2024-01-18 17:42:53,17:50:00
6814,02,L18,2024-01-18 18:13:05,18:12:00
6817,01,L29,2024-01-18 17:57:00,18:05:00
6817,01,L29,2024-01-18 17:57:56,18:05:00
7002,14,117,2024-01-18 17:49:57,17:54:00
7002,01,128,2024-01-18 18:29:07,18:23:00
7002,01,128,2024-01-18 18:29:07,18:33:00
7002,11,507,2024-01-18 18:13:01,18:10:00
7002,11,507,2024-01-18 18:13:01,18:18:00
7002,16,507,2024-01-18 18:04:09,18:00:00
7002,16,507,2024-01-18 18:04:09,18:07:00
7002,16,507,2024-01-18 18:05:04,18:00:00
7002,16,507,2024-01-18 18:05:04,18:07:00
7002,16,507,2024-01-18 18:27:09,18:22:00
7002,16,507,2024-01-18 18:27:09,18:32:00
7002,16,507,2024-01-18 18:28:14,18:22:00
7002,16,507,2024-01-18 18:28:14,18:32:00
7002,16,507,2024-01-18 18:29:09,18:22:00
7002,16,507,2024-01-18 18:29:09,18:32:00
7002,16,507,2024-01-18 18:30:16,18:22:00
7002,16,507,2024-01-18 18:30:16,18:32:00
7002,16,507,2024-01-18 18:33:16,18:32:00
7002,16,507,2024-01-18 18:34:12,18:32:00
7002,16,507,2024-01-18 18:34:12,18:42:00
7002,16,507,2024-01-18 18:40:17,18:32:00
7002,16,507,2024-01-18 18:40:17,18:42:00
7002,06,ZA1,2024-01-18 17:55:00,18:00:00
7002,06,ZA1,2024-01-18 17:55:53,18:00:00
7002,06,ZA1,2024-01-18 17:57:02,18:00:00
7002,06,ZA1,2024-01-18 17:57:56,18:00:00
7002,06,ZA1,2024-01-18 18:40:16,18:45:00
7006,02,143,2024-01-18 18:05:56,18:02:00
7006,02,143,2024-01-18 18:05:56,18:12:00
7006,08,520,2024-01-18 18:11:04,18:07:00
7006,08,520,2024-01-18 18:11:04,18:17:00
7009,02,523,2024-01-18 18:29:09,18:27:00
7009,02,523,2024-01-18 18:29:09,18:35:00
7011,02,131,2024-01-18 18:07:05,18:02:00
7011,02,131,2024-01-18 18:07:05,18:09:00
7013,06,127,2024-01-18 18:33:12,18:35:00
7013,15,128,2024-01-18 18:07:06,18:06:00
7013,15,175,2024-01-18 18:02:04,18:00:00
7013,15,175,2024-01-18 18:02:04,18:10:00
7013,15,175,2024-01-18 18:38:14,18:30:00
7013,15,175,2024-01-18 18:38:14,18:40:00
7013,04,520,2024-01-18 18:17:09,18:14:00
7013,04,520,2024-01-18 18:17:09,18:24:00
7015,04,106,2024-01-18 18:05:51,18:00:00
7015,04,106,2024-01-18 18:05:51,18:09:00
7015,01,107,2024-01-18 18:27:06,18:29:00
7016,01,520,2024-01-18 17:57:02,17:52:00
7016,01,520,2024-01-18 17:57:02,18:02:00
7016,01,520,2024-01-18 17:59:04,17:52:00
7016,01,520,2024-01-18 17:59:04,18:02:00
7016,01,520,2024-01-18 18:00:01,17:52:00
7016,01,520,2024-01-18 18:00:01,18:02:00
7016,01,520,2024-01-18 18:30:15,18:22:00
7016,01,520,2024-01-18 18:30:15,18:34:00
7016,01,520,2024-01-18 17:50:53,17:52:00
7016,01,520,2024-01-18 18:09:03,18:02:00
7016,01,520,2024-01-18 18:09:03,18:12:00
7016,01,520,2024-01-18 18:10:09,18:02:00
7016,01,520,2024-01-18 18:10:09,18:12:00
7017,04,180,2024-01-18 17:42:52,17:44:00
7018,03,157,2024-01-18 18:21:11,18:19:00
7023,02,111,2024-01-18 18:18:06,18:14:00
7023,02,111,2024-01-18 18:18:06,18:26:00
7023,02,180,2024-01-18 18:34:09,18:33:00
7025,04,106,2024-01-18 18:06:54,18:01:00
7025,04,106,2024-01-18 18:06:54,18:10:00
7025,04,106,2024-01-18 17:48:55,17:41:00
7025,04,106,2024-01-18 17:48:55,17:51:00
7033,02,117,2024-01-18 18:01:57,17:56:00
7033,02,117,2024-01-18 18:01:57,18:10:00
7033,02,517,2024-01-18 18:08:00,18:10:00
7036,01,131,2024-01-18 18:04:09,17:57:00
7036,01,131,2024-01-18 18:04:09,18:12:00
7037,01,116,2024-01-18 18:19:12,18:17:00
7037,01,116,2024-01-18 18:19:12,18:27:00
7040,02,503,2024-01-18 18:13:02,18:05:00
7040,02,503,2024-01-18 18:13:02,18:15:00
7044,02,128,2024-01-18 17:57:55,17:55:00
7044,02,128,2024-01-18 17:57:55,18:05:00
7045,02,116,2024-01-18 18:15:03,18:09:00
7045,02,116,2024-01-18 18:15:03,18:19:00
7045,02,180,2024-01-18 17:55:00,17:48:00
7045,02,180,2024-01-18 17:55:00,18:00:00
7046,02,180,2024-01-18 18:18:05,18:13:00
7046,02,180,2024-01-18 18:18:05,18:25:00
7046,01,503,2024-01-18 17:49:59,17:51:00
7046,02,503,2024-01-18 17:47:55,17:42:00
7046,02,503,2024-01-18 17:47:55,17:52:00
7049,02,180,2024-01-18 18:02:05,17:57:00
7049,02,180,2024-01-18 18:02:05,18:09:00
7064,01,127,2024-01-18 18:07:09,18:04:00
7065,02,118,2024-01-18 18:20:00,18:17:00
7069,04,127,2024-01-18 18:27:06,18:26:00
7069,02,162,2024-01-18 18:30:16,18:23:00
7069,02,162,2024-01-18 18:30:16,18:38:00
7070,01,108,2024-01-18 18:00:00,17:59:00
7071,02,143,2024-01-18 17:42:49,17:38:00
7071,02,143,2024-01-18 17:42:49,17:48:00
7073,01,162,2024-01-18 18:17:08,18:11:00
7073,01,162,2024-01-18 18:17:08,18:25:00
7073,02,185,2024-01-18 18:26:14,18:25:00
7074,01,141,2024-01-18 18:40:17,18:37:00
7076,02,143,2024-01-18 18:18:04,18:17:00
7076,07,517,2024-01-18 18:04:09,17:59:00
7076,07,517,2024-01-18 18:07:10,17:59:00
7076,07,517,2024-01-18 18:07:10,18:14:00
7076,07,517,2024-01-18 18:08:02,18:14:00
7076,07,517,2024-01-18 18:10:08,18:14:00
7079,04,162,2024-01-18 18:28:15,18:22:00
7082,04,107,2024-01-18 18:32:08,18:37:00
7085,02,190,2024-01-18 18:17:05,18:14:00
7085,02,190,2024-01-18 18:17:05,18:22:00
7091,04,500,2024-01-18 18:30:10,18:26:00
7091,04,500,2024-01-18 18:30:10,18:36:00
7091,04,500,2024-01-18 18:31:10,18:26:00
7091,04,500,2024-01-18 18:31:10,18:36:00
7091,04,500,2024-01-18 18:31:51,18:26:00
7091,04,500,2024-01-18 18:31:51,18:36:00
7091,04,500,2024-01-18 18:33:11,18:26:00
7091,04,500,2024-01-18 18:33:11,18:36:00
7091,04,500,2024-01-18 18:33:52,18:26:00
7091,04,500,2024-01-18 18:33:52,18:36:00
7094,02,167,2024-01-18 17:55:00,17:54:00
